New Episode Started
State: D:18.2_PD:False_G:False_W:False_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.005
State: D:26.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:26.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1302643
State: D:26.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.04392117
State: D:26.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:26.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1372379
State: D:26.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1435141
State: D:26.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:26.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:26.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1491627
State: D:26.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.04452905
State: D:26.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1542464
State: D:26.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1588218
State: D:26.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.04507615
State: D:26.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1629396
State: D:26.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1666456
State: D:26.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.04556853
State: D:26.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.04601168
State: D:25.8_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.005
State: D:25.6_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.005
State: D:25.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.005
State: D:25.2_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.005
State: D:25.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.02
State: D:24.8_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.005
State: D:24.6_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.02
State: D:24.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.02
State: D:24.2_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.005
State: D:24.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.02
State: D:23.8_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.02
State: D:23.6_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.005
State: D:23.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:23.2_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.005
State: D:23.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.02
State: D:22.8_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.005
State: D:22.8_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.009500001
State: D:22.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.005
State: D:22.2_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.005
State: D:22.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:21.8_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.02
State: D:21.6_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.005
State: D:21.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.005
State: D:21.2_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.02
State: D:21.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.02
State: D:20.8_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.02
State: D:20.6_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.02
State: D:20.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.02
State: D:20.2_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:20.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.005
State: D:19.8_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.005
State: D:19.6_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.005
State: D:19.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.005
State: D:19.2_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.005
State: D:19.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.02
State: D:18.8_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.005
State: D:18.6_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.005
State: D:18.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:18.2_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.005
State: D:18.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:17.8_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.005
State: D:17.6_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.005
State: D:17.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.005
State: D:17.2_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:17.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.02
State: D:16.8_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.02
State: D:16.6_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.02
State: D:16.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:16.2_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.005
State: D:16.1_PD:False_G:True_W:False_W:False_F:True_S:True, Action: Patrol, Reward: 0.1, New Q-value: 0.01
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.005
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.02
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.009500001
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.01355
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.017195
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.038
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.0204755
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.0542
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.06878
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.081902
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.02342795
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.09371181
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1043406
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.02608516
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.02847664
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.03062898
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.03256608
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.03430947
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.03587852
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.03729067
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1139066
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1225159
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1302643
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1372379
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.0385616
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1435141
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.03970544
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.0407349
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1491627
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1542464
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.04166141
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1588218
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.04249527
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.04324574
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.04392117
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.04452905
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1629396
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1666456
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1699811
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.04507615
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.172983
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.04556853
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1756847
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.04601168
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1781162
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.04641051
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.04676946
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1803046
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.04709252
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.04738326
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.04764494
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.04788044
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1822741
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1840467
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.185642
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.0480924
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1870779
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.04828316
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.04845484
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.04860936
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1883701
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1895331
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1905798
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1915218
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.04874843
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.04887358
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.04898623
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1923696
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1931326
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1938194
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.0490876
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.04917884
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.04926096
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.04933487
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.04940138
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.04946124
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1944374
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1949937
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.04951512
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.04956361
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.04960724
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1954943
State: D:16.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
