Distance,Action,Reward
5.878667,Follow,0.1
5.926783,Patrol,0
5.926783,Follow,0.1
5.971986,Patrol,0
5.971986,Follow,0.1
6.022316,Patrol,0
6.022316,Follow,0.1
6.072542,Patrol,0
6.072542,Follow,0.1
6.129801,Patrol,0
6.129801,Follow,0.1
6.190006,Patrol,0
6.190006,Follow,0.1
6.255194,Patrol,0
6.255194,Follow,0.1
6.325789,Patrol,0
6.325789,Follow,0.1
6.389174,Patrol,0
6.389174,Follow,0.1
6.52196,Patrol,0
6.52196,Follow,0.1
6.597069,Patrol,0
6.597069,Follow,0.1
6.669195,Patrol,0
6.669195,Follow,0.1
6.759118,Patrol,0
6.759118,Follow,0.1
6.836902,Patrol,0
6.836902,Follow,0.1
6.890403,Patrol,0
6.890403,Follow,0.1
6.949723,Patrol,0
6.949723,Follow,0.1
7.006989,Patrol,0
7.006989,Follow,0.1
7.062612,Patrol,0
7.062612,Follow,0.1
7.11391,Patrol,0
7.11391,Follow,0.1
7.162254,Patrol,0
7.162254,Follow,0.1
7.208541,Patrol,0
7.208541,Follow,0.1
7.264378,Patrol,0
7.264378,Follow,0.1
7.310936,Patrol,0
7.310936,Follow,0.1
7.35446,Patrol,0
7.35446,Follow,0.1
7.396413,Patrol,0
7.396413,Follow,0.1
7.437528,Patrol,0
7.437528,Follow,0.1
7.527143,Patrol,0
7.527143,Follow,0.1
7.538319,Patrol,0
7.538319,Follow,0.1
7.548275,Patrol,0
7.548275,Follow,0.1
7.558084,Patrol,0
7.558084,Follow,0.1
7.568049,Patrol,0
7.568049,Follow,0.1
7.57819,Patrol,0
7.57819,Follow,0.1
7.587407,Patrol,0
7.587407,Follow,0.1
7.596756,Patrol,0
7.596756,Follow,0.1
7.606896,Patrol,0
7.606896,Follow,0.1
7.61676,Patrol,0
7.61676,Follow,0.1
7.62666,Patrol,0
7.62666,Follow,0.1
7.651924,Patrol,0
7.651924,Follow,0.1
7.663456,Patrol,0
7.663456,Follow,0.1
7.672399,Patrol,0
7.672399,Follow,0.1
7.682617,Patrol,0
7.682617,Follow,0.1
7.70895,Patrol,0
7.70895,Follow,0.1
7.717641,Patrol,0
7.717641,Follow,0.1
7.725938,Patrol,0
7.725938,Follow,0.1
7.733585,Patrol,0
7.733585,Follow,0.1
7.740965,Patrol,0
7.740965,Follow,0.1
7.748805,Patrol,0
7.748805,Follow,0.1
7.756885,Patrol,0
7.756885,Follow,0.1
7.764751,Patrol,0
7.764751,Follow,0.1
7.772644,Patrol,0
7.772644,Follow,0.1
7.780244,Patrol,0
7.780244,Follow,0.1
7.789834,Patrol,0
7.789834,Follow,0.1
7.797764,Patrol,0
7.797764,Follow,0.1
7.805613,Patrol,0
7.805613,Follow,0.1
7.813041,Patrol,0
7.813041,Follow,0.1
7.82024,Patrol,0
7.82024,Follow,0.1
7.828029,Patrol,0
7.828029,Follow,0.1
7.834879,Patrol,0
7.834879,Follow,0.1
7.842187,Patrol,0
7.842187,Follow,0.1
7.857233,Patrol,0
7.857233,Follow,0.1
7.866073,Patrol,0
7.866073,Follow,0.1
7.873321,Patrol,0
7.873321,Follow,0.1
7.881062,Patrol,0
7.881062,Follow,0.1
7.888574,Patrol,0
7.888574,Follow,0.1
7.89727,Patrol,0
7.89727,Follow,0.1
7.904338,Patrol,0
7.904338,Follow,0.1
7.912745,Patrol,0
7.912745,Follow,0.1
7.920283,Patrol,0
7.920283,Follow,0.1
7.927258,Patrol,0
7.927258,Follow,0.1
7.934434,Patrol,0
7.934434,Follow,0.1
7.94143,Patrol,0
7.94143,Follow,0.1
7.948916,Patrol,0
7.948916,Follow,0.1
7.955837,Patrol,0
7.955837,Follow,0.1
7.964027,Patrol,0
7.964027,Follow,0.1
7.971952,Patrol,0
7.971952,Follow,0.1
7.978586,Patrol,0
7.978586,Follow,0.1
7.985122,Patrol,0
7.985122,Follow,0.1
7.99918,Patrol,0
7.99918,Follow,0.1
8.006154,Patrol,0
8.006154,Follow,0.1
8.014802,Patrol,0
8.014802,Follow,0.1
8.021517,Patrol,0
8.021517,Follow,0.1
8.028398,Patrol,0
8.028398,Follow,0.1
8.034939,Patrol,0
8.034939,Follow,0.1
8.041315,Patrol,0
8.041315,Follow,0.1
8.047576,Patrol,0
8.047576,Follow,0.1
8.053984,Patrol,0
8.053984,Follow,0.1
8.060191,Patrol,0
8.060191,Follow,0.1
8.06655,Patrol,0
8.06655,Follow,0.1
8.073144,Patrol,0
8.073144,Follow,0.1
8.079638,Patrol,0
8.079638,Follow,0.1
8.087949,Patrol,0
8.087949,Follow,0.1
8.094306,Patrol,0
8.094306,Follow,0.1
8.100799,Patrol,0
8.100799,Follow,0.1
8.107677,Patrol,0
8.107677,Follow,0.1
8.114649,Patrol,0
8.114649,Follow,0.1
8.121188,Patrol,0
8.121188,Follow,0.1
8.133958,Patrol,0
8.133958,Follow,0.1
8.141617,Patrol,0
8.141617,Follow,0.1
8.147793,Patrol,0
8.147793,Follow,0.1
8.154948,Patrol,0
8.154948,Follow,0.1
8.010363,Patrol,0
8.010363,Follow,0.1
7.789546,Patrol,0
7.789546,Follow,0.1
7.568223,Patrol,0
7.568223,Follow,0.1
7.335671,Patrol,0
7.335671,Follow,0.1
7.076318,Patrol,0
7.076318,Follow,0.1
6.80933,Patrol,0
6.80933,Follow,0.1
6.519164,Patrol,0
6.519164,Follow,0.1
6.280782,Patrol,0
6.280782,Follow,0.1
5.9862,Patrol,0
5.9862,Follow,0.1
5.723814,Patrol,0
5.723814,Follow,0.1
5.478897,Patrol,0
5.478897,Follow,0.1
5.240009,Patrol,0
5.240009,Follow,0.1
5.019825,Patrol,0
5.019825,Follow,0.1
4.563257,Patrol,0
4.563257,Follow,0.05
4.286407,Patrol,0
4.286407,Follow,0.05
4.049792,Patrol,0
4.049792,Follow,0.05
3.857239,Patrol,0
3.857239,Follow,0.05
3.676915,Patrol,0
3.676915,Follow,0.05
3.461059,Patrol,0
3.461059,Follow,0.05
3.289764,Patrol,0
3.289764,Follow,0.05
3.124492,Patrol,0
3.124492,Follow,0.05
2.955514,Patrol,0
2.955514,Follow,0.05
2.791054,Patrol,0
2.791054,Follow,0.05
2.592974,Patrol,0
2.592974,Follow,0.05
2.364867,Patrol,0
2.364867,Follow,0.05
2.302983,Patrol,0
2.302983,Follow,0.05
2.296246,Patrol,0
2.296246,Follow,0.05
2.286635,Patrol,0
2.286635,Follow,0.05
2.276069,Patrol,0
2.276069,Follow,0.05
2.263874,Patrol,0
2.263874,Follow,0.05
2.23233,Patrol,0
2.23233,Follow,0.05
2.213172,Patrol,0
2.213172,Follow,0.05
2.192891,Patrol,0
2.192891,Follow,0.05
2.171166,Patrol,0
2.171166,Follow,0.05
2.146066,Patrol,0
2.146066,Follow,0.05
2.11763,Patrol,0
2.11763,Follow,0.05
2.091585,Patrol,0
2.091585,Follow,0.05
2.065762,Patrol,0
2.065762,Follow,0.05
2.036901,Patrol,0
2.036901,Follow,0.05
2.007191,Patrol,0
2.007191,Follow,0.05
1.976987,Patrol,0
1.976987,Follow,-0.1
1.940112,Patrol,0
1.940112,Follow,-0.1
1.901426,Patrol,0
1.901426,Follow,-0.1
1.917226,Patrol,0
1.917226,Follow,-0.1
1.933475,Patrol,0
1.933475,Follow,-0.1
1.946535,Patrol,0
1.946535,Follow,-0.1
1.962222,Patrol,0
1.962222,Follow,-0.1
1.99532,Patrol,0
1.99532,Follow,-0.1
2.01476,Patrol,0
2.01476,Follow,0.05
2.01932,Patrol,0
2.01932,Follow,0.05
2.003607,Patrol,0
2.003607,Follow,0.05
1.996734,Patrol,0
1.996734,Follow,-0.1
1.995489,Patrol,0
1.995489,Follow,-0.1
1.994759,Patrol,0
1.994759,Follow,-0.1
2.005378,Patrol,0
2.005378,Follow,0.05
2.040351,Patrol,0
2.040351,Follow,0.05
2.07288,Patrol,0
2.07288,Follow,0.05
2.086001,Patrol,0
2.086001,Follow,0.05
2.086,Patrol,0
2.086,Follow,0.05
2.085998,Patrol,0
2.085998,Follow,0.05
2.085997,Patrol,0
2.085997,Follow,0.05
2.085996,Patrol,0
2.085996,Follow,0.05
2.085996,Patrol,0
2.085996,Follow,0.05
2.085995,Patrol,0
2.085995,Follow,0.05
2.086433,Patrol,0
2.086433,Follow,0.05
2.096942,Patrol,0
2.096942,Follow,0.05
2.146233,Patrol,0
2.146233,Follow,0.05
2.181415,Patrol,0
2.181415,Follow,0.05
2.225045,Patrol,0
2.225045,Follow,0.05
2.274684,Patrol,0
2.274684,Follow,0.05
2.330119,Patrol,0
2.330119,Follow,0.05
2.405922,Patrol,0
2.405922,Follow,0.05
2.467232,Patrol,0
2.467232,Follow,0.05
2.529243,Patrol,0
2.529243,Follow,0.05
2.594484,Patrol,0
2.594484,Follow,0.05
2.664951,Patrol,0
2.664951,Follow,0.05
2.740977,Patrol,0
2.740977,Follow,0.05
2.818982,Patrol,0
2.818982,Follow,0.05
2.896442,Patrol,0
2.896442,Follow,0.05
2.929085,Patrol,0
2.929085,Follow,0.05
2.9626,Patrol,0
2.9626,Follow,0.05
2.989646,Patrol,0
2.989646,Follow,0.05
3.017372,Patrol,0
3.017372,Follow,0.05
3.046441,Patrol,0
3.046441,Follow,0.05
3.070323,Patrol,0
3.070323,Follow,0.05
3.116735,Patrol,0
3.116735,Follow,0.05
3.133762,Patrol,0
3.133762,Follow,0.05
3.150831,Patrol,0
3.150831,Follow,0.05
3.164823,Patrol,0
3.164823,Follow,0.05
3.1782,Patrol,0
3.1782,Follow,0.05
3.188972,Patrol,0
3.188972,Follow,0.05
3.195905,Patrol,0
3.195905,Follow,0.05
3.205211,Patrol,0
3.205211,Follow,0.05
3.206332,Patrol,0
3.206332,Follow,0.05
3.206728,Patrol,0
3.206728,Follow,0.05
3.202334,Patrol,0
3.202334,Follow,0.05
3.197895,Patrol,0
3.197895,Follow,0.05
3.191254,Patrol,0
3.191254,Follow,0.05
3.181105,Patrol,0
3.181105,Follow,0.05
3.170159,Patrol,0
3.170159,Follow,0.05
3.166231,Patrol,0
3.166231,Follow,0.05
3.161538,Patrol,0
3.161538,Follow,0.05
3.157519,Patrol,0
3.157519,Follow,0.05
3.149237,Patrol,0
3.149237,Follow,0.05
3.145317,Patrol,0
3.145317,Follow,0.05
3.140999,Patrol,0
3.140999,Follow,0.05
3.136705,Patrol,0
3.136705,Follow,0.05
3.132676,Patrol,0
3.132676,Follow,0.05
3.128761,Patrol,0
3.128761,Follow,0.05
3.12389,Patrol,0
3.12389,Follow,0.05
3.118659,Patrol,0
3.118659,Follow,0.05
3.11339,Patrol,0
3.11339,Follow,0.05
3.107909,Patrol,0
3.107909,Follow,0.05
3.101357,Patrol,0
3.101357,Follow,0.05
3.094968,Patrol,0
3.094968,Follow,0.05
3.088898,Patrol,0
3.088898,Follow,0.05
3.082639,Patrol,0
3.082639,Follow,0.05
3.077523,Patrol,0
3.077523,Follow,0.05
3.071641,Patrol,0
3.071641,Follow,0.05
3.064162,Patrol,0
3.064162,Follow,0.05
3.057217,Patrol,0
3.057217,Follow,0.05
3.043483,Patrol,0
3.043483,Follow,0.05
3.035511,Patrol,0
3.035511,Follow,0.05
3.028917,Patrol,0
3.028917,Follow,0.05
3.021624,Patrol,0
3.021624,Follow,0.05
3.01446,Patrol,0
3.01446,Follow,0.05
3.00706,Patrol,0
3.00706,Follow,0.05
2.999272,Patrol,0
2.999272,Follow,0.05
2.990651,Patrol,0
2.990651,Follow,0.05
2.982432,Patrol,0
2.982432,Follow,0.05
2.97454,Patrol,0
2.97454,Follow,0.05
2.96535,Patrol,0
2.96535,Follow,0.05
2.958058,Patrol,0
2.958058,Follow,0.05
2.950716,Patrol,0
2.950716,Follow,0.05
2.942066,Patrol,0
2.942066,Follow,0.05
2.933865,Patrol,0
2.933865,Follow,0.05
2.926099,Patrol,0
2.926099,Follow,0.05
2.914893,Patrol,0
2.914893,Follow,0.05
2.905644,Patrol,0
2.905644,Follow,0.05
2.895531,Patrol,0
2.895531,Follow,0.05
2.88594,Patrol,0
2.88594,Follow,0.05
2.875423,Patrol,0
2.875423,Follow,0.05
2.865721,Patrol,0
2.865721,Follow,0.05
2.856239,Patrol,0
2.856239,Follow,0.05
2.847223,Patrol,0
2.847223,Follow,0.05
2.838113,Patrol,0
2.838113,Follow,0.05
2.827423,Patrol,0
2.827423,Follow,0.05
2.816259,Patrol,0
2.816259,Follow,0.05
2.804816,Patrol,0
2.804816,Follow,0.05
2.791362,Patrol,0
2.791362,Follow,0.05
2.781021,Patrol,0
2.781021,Follow,0.05
2.769752,Patrol,0
2.769752,Follow,0.05
2.75736,Patrol,0
2.75736,Follow,0.05
2.746679,Patrol,0
2.746679,Follow,0.05
2.736493,Patrol,0
2.736493,Follow,0.05
2.724694,Patrol,0
2.724694,Follow,0.05
2.709748,Patrol,0
2.709748,Follow,0.05
2.687819,Patrol,0
2.687819,Follow,0.05
2.676463,Patrol,0
2.676463,Follow,0.05
2.664956,Patrol,0
2.664956,Follow,0.05
2.653975,Patrol,0
2.653975,Follow,0.05
2.64349,Patrol,0
2.64349,Follow,0.05
2.632668,Patrol,0
2.632668,Follow,0.05
2.62232,Patrol,0
2.62232,Follow,0.05
2.608469,Patrol,0
2.608469,Follow,0.05
2.596962,Patrol,0
2.596962,Follow,0.05
2.585579,Patrol,0
2.585579,Follow,0.05
2.574224,Patrol,0
2.574224,Follow,0.05
2.5625,Patrol,0
2.5625,Follow,0.05
2.551295,Patrol,0
2.551295,Follow,0.05
2.539118,Patrol,0
2.539118,Follow,0.05
2.52809,Patrol,0
2.52809,Follow,0.05
2.517839,Patrol,0
2.517839,Follow,0.05
2.506077,Patrol,0
2.506077,Follow,0.05
2.494376,Patrol,0
2.494376,Follow,0.05
2.481582,Patrol,0
2.481582,Follow,0.05
2.469297,Patrol,0
2.469297,Follow,0.05
2.457892,Patrol,0
2.457892,Follow,0.05
2.446686,Patrol,0
2.446686,Follow,0.05
2.435551,Patrol,0
2.435551,Follow,0.05
2.423249,Patrol,0
2.423249,Follow,0.05
2.412849,Patrol,0
2.412849,Follow,0.05
2.401793,Patrol,0
2.401793,Follow,0.05
2.391079,Patrol,0
2.391079,Follow,0.05
2.378312,Patrol,0
2.378312,Follow,0.05
2.36746,Patrol,0
2.36746,Follow,0.05
2.35619,Patrol,0
2.35619,Follow,0.05
2.346208,Patrol,0
2.346208,Follow,0.05
2.335912,Patrol,0
2.335912,Follow,0.05
2.325725,Patrol,0
2.325725,Follow,0.05
2.31549,Patrol,0
2.31549,Follow,0.05
2.305862,Patrol,0
2.305862,Follow,0.05
2.295207,Patrol,0
2.295207,Follow,0.05
2.285244,Patrol,0
2.285244,Follow,0.05
2.274503,Patrol,0
2.274503,Follow,0.05
2.274503,ShootLaser,2
2.263038,Patrol,0
2.263038,Follow,0.05
2.251168,Patrol,0
2.251168,Follow,0.05
2.212404,Patrol,0
2.212404,Follow,0.05
2.144983,Patrol,0
2.144983,Follow,0.05
2.071482,Patrol,0
2.071482,Follow,0.05
2.005527,Patrol,0
2.005527,Follow,0.05
1.968475,Patrol,0
1.968475,Follow,-0.1
1.94891,Patrol,0
1.94891,Follow,-0.1
1.956673,Patrol,0
1.956673,Follow,-0.1
1.991019,Patrol,0
1.991019,Follow,-0.1
2.049326,Patrol,0
2.049326,Follow,0.05
2.110018,Patrol,0
2.110018,Follow,0.05
2.185237,Patrol,0
2.185237,Follow,0.05
2.279643,Patrol,0
2.279643,Follow,0.05
2.418407,Patrol,0
2.418407,Follow,0.05
2.534287,Patrol,0
2.534287,Follow,0.05
2.682,Patrol,0
2.682,Follow,0.05
2.952267,Patrol,0
2.952267,Follow,0.05
3.105469,Patrol,0
3.105469,Follow,0.05
3.248332,Patrol,0
3.248332,Follow,0.05
3.40077,Patrol,0
3.40077,Follow,0.05
3.56038,Patrol,0
3.56038,Follow,0.05
3.734986,Patrol,0
3.734986,Follow,0.05
3.913348,Patrol,0
3.913348,Follow,0.05
4.077177,Patrol,0
4.077177,Follow,0.05
4.241565,Patrol,0
4.241565,Follow,0.05
4.368213,Patrol,0
4.368213,Follow,0.05
4.478484,Patrol,0
4.478484,Follow,0.05
4.529027,Patrol,0
4.529027,Follow,0.05
4.545974,Patrol,0
4.545974,Follow,0.05
4.562041,Patrol,0
4.562041,Follow,0.05
4.571419,Patrol,0
4.571419,Follow,0.05
4.580746,Patrol,0
4.580746,Follow,0.05
4.587068,Patrol,0
4.587068,Follow,0.05
4.589689,Patrol,0
4.589689,Follow,0.05
4.591699,Patrol,0
4.591699,Follow,0.05
4.58667,Patrol,0
4.58667,Follow,0.05
4.581783,Patrol,0
4.581783,Follow,0.05
4.572037,Patrol,0
4.572037,Follow,0.05
4.558609,Patrol,0
4.558609,Follow,0.05
4.544639,Patrol,0
4.544639,Follow,0.05
4.519547,Patrol,0
4.519547,Follow,0.05
4.493531,Patrol,0
4.493531,Follow,0.05
4.46537,Patrol,0
4.46537,Follow,0.05
4.432113,Patrol,0
4.432113,Follow,0.05
4.39272,Patrol,0
4.39272,Follow,0.05
4.360463,Patrol,0
4.360463,Follow,0.05
4.322423,Patrol,0
4.322423,Follow,0.05
4.282546,Patrol,0
4.282546,Follow,0.05
4.243407,Patrol,0
4.243407,Follow,0.05
4.196995,Patrol,0
4.196995,Follow,0.05
4.143793,Patrol,0
4.143793,Follow,0.05
4.090392,Patrol,0
4.090392,Follow,0.05
3.976837,Patrol,0
3.976837,Follow,0.05
3.915444,Patrol,0
3.915444,Follow,0.05
3.848453,Patrol,0
3.848453,Follow,0.05
3.773805,Patrol,0
3.773805,Follow,0.05
3.7066,Patrol,0
3.7066,Follow,0.05
3.623955,Patrol,0
3.623955,Follow,0.05
3.549387,Patrol,0
3.549387,Follow,0.05
3.47999,Patrol,0
3.47999,Follow,0.05
3.402474,Patrol,0
3.402474,Follow,0.05
3.325055,Patrol,0
3.325055,Follow,0.05
3.232244,Patrol,0
3.232244,Follow,0.05
3.136206,Patrol,0
3.136206,Follow,0.05
3.049986,Patrol,0
3.049986,Follow,0.05
2.962235,Patrol,0
2.962235,Follow,0.05
2.879069,Patrol,0
2.879069,Follow,0.05
2.789255,Patrol,0
2.789255,Follow,0.05
2.694443,Patrol,0
2.694443,Follow,0.05
2.525606,Patrol,0
2.525606,Follow,0.05
2.441474,Patrol,0
2.441474,Follow,0.05
2.355095,Patrol,0
2.355095,Follow,0.05
2.272228,Patrol,0
2.272228,Follow,0.05
2.18649,Patrol,0
2.18649,Follow,0.05
2.116824,Patrol,0
2.116824,Follow,0.05
2.051411,Patrol,0
2.051411,Follow,0.05
1.986753,Patrol,0
1.986753,Follow,-0.1
1.936192,Patrol,0
1.936192,Follow,-0.1
1.908296,Patrol,0
1.908296,Follow,-0.1
1.901718,Patrol,0
1.901718,Follow,-0.1
1.911711,Patrol,0
1.911711,Follow,-0.1
1.936743,Patrol,0
1.936743,Follow,-0.1
1.965006,Patrol,0
1.965006,Follow,-0.1
1.999951,Patrol,0
1.999951,Follow,-0.1
2.036687,Patrol,0
2.036687,Follow,0.05
2.067313,Patrol,0
2.067313,Follow,0.05
2.067313,Patrol,0
2.067313,Follow,0.05
2.067312,Patrol,0
2.067312,Follow,0.05
2.067312,Patrol,0
2.067312,Follow,0.05
2.067312,Patrol,0
2.067312,Follow,0.05
2.067312,Patrol,0
2.067312,Follow,0.05
2.067312,Patrol,0
2.067312,Follow,0.05
2.067312,Patrol,0
2.067312,Follow,0.05
2.067312,Patrol,0
2.067312,Follow,0.05
2.100909,Patrol,0
2.100909,Follow,0.05
2.177409,Patrol,0
2.177409,Follow,0.05
2.252577,Patrol,0
2.252577,Follow,0.05
2.333893,Patrol,0
2.333893,Follow,0.05
2.417353,Patrol,0
2.417353,Follow,0.05
2.49752,Patrol,0
2.49752,Follow,0.05
2.574315,Patrol,0
2.574315,Follow,0.05
2.646862,Patrol,0
2.646862,Follow,0.05
2.722082,Patrol,0
2.722082,Follow,0.05
2.797723,Patrol,0
2.797723,Follow,0.05
2.868342,Patrol,0
2.868342,Follow,0.05
2.946656,Patrol,0
2.946656,Follow,0.05
3.105626,Patrol,0
3.105626,Follow,0.05
3.179805,Patrol,0
3.179805,Follow,0.05
3.257772,Patrol,0
3.257772,Follow,0.05
3.330713,Patrol,0
3.330713,Follow,0.05
3.40699,Patrol,0
3.40699,Follow,0.05
3.485488,Patrol,0
3.485488,Follow,0.05
3.561459,Patrol,0
3.561459,Follow,0.05
3.635784,Patrol,0
3.635784,Follow,0.05
3.729224,Patrol,0
3.729224,Follow,0.05
3.803471,Patrol,0
3.803471,Follow,0.05
3.879377,Patrol,0
3.879377,Follow,0.05
3.952019,Patrol,0
3.952019,Follow,0.05
4.028714,Patrol,0
4.028714,Follow,0.05
4.104649,Patrol,0
4.104649,Follow,0.05
4.19194,Patrol,0
4.19194,Follow,0.05
4.266479,Patrol,0
4.266479,Follow,0.05
4.361993,Patrol,0
4.361993,Follow,0.05
4.44029,Patrol,0
4.44029,Follow,0.05
4.521744,Patrol,0
4.521744,Follow,0.05
4.600628,Patrol,0
4.600628,Follow,0.05
4.68316,Patrol,0
4.68316,Follow,0.05
4.775612,Patrol,0
4.775612,Follow,0.05
4.859448,Patrol,0
4.859448,Follow,0.05
4.939646,Patrol,0
4.939646,Follow,0.05
5.031539,Patrol,0
5.031539,Follow,0.1
5.094629,Patrol,0
5.094629,Follow,0.1
5.139256,Patrol,0
5.139256,Follow,0.1
5.180641,Patrol,0
5.180641,Follow,0.1
5.234866,Patrol,0
5.234866,Follow,0.1
5.285348,Patrol,0
5.285348,Follow,0.1
5.332462,Patrol,0
5.332462,Follow,0.1
5.376457,Patrol,0
5.376457,Follow,0.1
5.420744,Patrol,0
5.420744,Follow,0.1
5.466196,Patrol,0
5.466196,Follow,0.1
5.510152,Patrol,0
5.510152,Follow,0.1
5.558718,Patrol,0
5.558718,Follow,0.1
5.602474,Patrol,0
5.602474,Follow,0.1
5.697292,Patrol,0
5.697292,Follow,0.1
5.744588,Patrol,0
5.744588,Follow,0.1
5.788347,Patrol,0
5.788347,Follow,0.1
5.831116,Patrol,0
5.831116,Follow,0.1
5.874492,Patrol,0
5.874492,Follow,0.1
5.920763,Patrol,0
5.920763,Follow,0.1
5.96698,Patrol,0
5.96698,Follow,0.1
6.013361,Patrol,0
6.013361,Follow,0.1
6.058316,Patrol,0
6.058316,Follow,0.1
6.105372,Patrol,0
6.105372,Follow,0.1
6.148952,Patrol,0
6.148952,Follow,0.1
6.194298,Patrol,0
6.194298,Follow,0.1
6.238925,Patrol,0
6.238925,Follow,0.1
6.278637,Patrol,0
6.278637,Follow,0.1
6.322208,Patrol,0
6.322208,Follow,0.1
6.376667,Patrol,0
6.376667,Follow,0.1
6.416846,Patrol,0
6.416846,Follow,0.1
6.505168,Patrol,0
6.505168,Follow,0.1
6.562442,Patrol,0
6.562442,Follow,0.1
6.603991,Patrol,0
6.603991,Follow,0.1
6.64678,Patrol,0
6.64678,Follow,0.1
6.689031,Patrol,0
6.689031,Follow,0.1
6.74582,Patrol,0
6.74582,Follow,0.1
6.789026,Patrol,0
6.789026,Follow,0.1
6.835231,Patrol,0
6.835231,Follow,0.1
6.882031,Patrol,0
6.882031,Follow,0.1
6.926851,Patrol,0
6.926851,Follow,0.1
6.970291,Patrol,0
6.970291,Follow,0.1
7.012388,Patrol,0
7.012388,Follow,0.1
7.057673,Patrol,0
7.057673,Follow,0.1
7.099982,Patrol,0
7.099982,Follow,0.1
7.143047,Patrol,0
7.143047,Follow,0.1
7.1984,Patrol,0
7.1984,Follow,0.1
7.242274,Patrol,0
7.242274,Follow,0.1
7.328669,Patrol,0
7.328669,Follow,0.1
7.382384,Patrol,0
7.382384,Follow,0.1
7.423983,Patrol,0
7.423983,Follow,0.1
7.465734,Patrol,0
7.465734,Follow,0.1
7.514082,Patrol,0
7.514082,Follow,0.1
7.557435,Patrol,0
7.557435,Follow,0.1
7.60592,Patrol,0
7.60592,Follow,0.1
7.648033,Patrol,0
7.648033,Follow,0.1
7.696332,Patrol,0
7.696332,Follow,0.1
7.739823,Patrol,0
7.739823,Follow,0.1
7.780551,Patrol,0
7.780551,Follow,0.1
7.83596,Patrol,0
7.83596,Follow,0.1
7.883399,Patrol,0
7.883399,Follow,0.1
7.930612,Patrol,0
7.930612,Follow,0.1
7.980162,Patrol,0
7.980162,Follow,0.1
8.023451,Patrol,0
8.023451,Follow,0.1
8.06411,Patrol,0
8.06411,Follow,0.1
8.151854,Patrol,0
8.151854,Follow,0.1
8.193496,Patrol,0
8.193496,Follow,-0.02
8.241627,Patrol,-0.1
8.241627,Follow,0.1
8.285406,Patrol,0
8.285406,Follow,0.1
8.330208,Patrol,0
8.330208,Follow,-0.02
8.371641,Patrol,-0.1
8.371641,Follow,-0.02
8.413301,Patrol,-0.1
8.413301,Follow,-0.02
8.45335,Patrol,-0.1
8.45335,Follow,-0.02
8.503694,Patrol,-0.1
8.503694,Follow,-0.02
8.549133,Patrol,-0.1
8.549133,Follow,-0.02
8.593512,Patrol,-0.1
8.593512,Follow,-0.02
8.639504,Patrol,-0.1
8.639504,Follow,-0.02
8.691526,Patrol,-0.1
8.691526,Follow,-0.02
8.734917,Patrol,-0.1
8.734917,Follow,-0.02
8.778298,Patrol,-0.1
8.778298,Follow,-0.02
8.821331,Patrol,-0.1
8.821331,Follow,-0.02
8.864555,Patrol,-0.1
8.864555,Follow,-0.02
8.912896,Patrol,-0.1
8.912896,Follow,-0.02
8.997108,Patrol,-0.1
8.997108,Follow,-0.02
9.040922,Patrol,-0.1
9.040922,Follow,-0.02
9.08595,Patrol,-0.1
9.08595,Follow,-0.02
9.128829,Patrol,-0.1
9.128829,Follow,-0.02
9.179713,Patrol,-0.1
9.179713,Follow,-0.02
9.221973,Patrol,-0.1
9.221973,Follow,-0.02
9.272504,Patrol,-0.1
9.272504,Follow,-0.02
9.23734,Patrol,-0.1
9.23734,Follow,-0.02
9.194635,Patrol,-0.1
9.194635,Follow,-0.02
9.157302,Patrol,-0.1
9.157302,Follow,-0.02
9.121622,Patrol,-0.1
9.121622,Follow,-0.02
9.08688,Patrol,-0.1
9.08688,Follow,-0.02
9.050673,Patrol,-0.1
9.050673,Follow,-0.02
9.011271,Patrol,-0.1
9.011271,Follow,-0.02
8.971743,Patrol,-0.1
8.971743,Follow,-0.02
8.934453,Patrol,-0.1
8.934453,Follow,-0.02
8.900826,Patrol,-0.1
8.900826,Follow,-0.02
8.866285,Patrol,-0.1
8.866285,Follow,-0.02
8.795847,Patrol,-0.1
8.795847,Follow,-0.02
8.763457,Patrol,-0.1
8.763457,Follow,-0.02
8.763457,ShootLaser,-0.05
8.725589,Patrol,-0.1
8.725589,Follow,-0.02
8.725589,ShootLaser,-0.05
8.687483,Patrol,-0.1
8.687483,Follow,-0.02
8.687483,ShootLaser,-0.05
8.650092,Patrol,-0.1
8.650092,Follow,-0.02
8.650092,ShootLaser,-0.05
8.613018,Patrol,-0.1
8.613018,Follow,-0.02
8.613018,ShootLaser,-0.05
8.577625,Patrol,-0.1
8.577625,Follow,-0.02
8.577625,ShootLaser,-0.05
8.54474,Patrol,-0.1
8.54474,Follow,-0.02
8.54474,ShootLaser,-0.05
8.508904,Patrol,-0.1
8.508904,Follow,-0.02
8.508904,ShootLaser,-0.05
8.471886,Patrol,-0.1
8.471886,Follow,-0.02
8.471886,ShootLaser,-0.05
8.432623,Patrol,-0.1
8.432623,Follow,-0.02
8.432623,ShootLaser,-0.05
8.396057,Patrol,-0.1
8.396057,Follow,-0.02
8.396057,ShootLaser,-0.05
8.35812,Patrol,-0.1
8.35812,Follow,0.1
8.35812,ShootLaser,2
8.32039,Patrol,0
8.32039,Follow,0.1
8.280078,Patrol,0
8.280078,Follow,0.1
8.237216,Patrol,0
8.237216,Follow,0.1
8.195032,Patrol,0
